timestamp,model_type,seed,dataset,z_dim,z_dim_effective,kappa_clip,kappa_temp,epoch,accept_rate_mean,attempts_mean,attempts_p90,attempts_max,kappa_obs_mean,kappa_obs_p90,kappa_obs_max,accept_est_from_attempts,accept_gap,train_epoch_seconds,train_seconds_per_batch,recon loss,KL,KL_per_dim,ELBO,LL,Delta_sigmoid,Delta_logits,Delta_sig_median,Delta_sig_p90,spread_proxy_mean,corr_delta_spread_sigmoid
2026-01-17T15:53:47,vmf,0,fashionmnist,20,21,100,1.0,2,0.8205441140828488,1.2223980543710022,1.3125,1.46875,64.80598969856051,88.42071181828025,100.0,0.8180641292942507,0.002479984788598122,3.283256958999573,0.003500273943496346,254.96081970603603,13.585038616399096,0.6469066007809093,-268.54585832243515,-261.93786242053767,0.04398545250296593,0.8260979652404785,0.04397737234830856,0.05750642716884613,65.98648834228516,0.16094448565732572
2026-01-17T15:53:51,vmf,0,fashionmnist,20,21,100,1.0,3,0.8087349121736258,1.2402885127931769,1.328125,1.5,69.84910824659791,92.21516601464896,100.0,0.8062640181581316,0.0024708940154941628,3.2676705419999053,0.003483657294242969,249.33831738514505,14.426256410635201,0.6869645909826286,-263.7645737957803,-257.4814799120472,0.042586930096149445,0.9118230938911438,0.042388904839754105,0.056510135531425476,72.18142700195312,0.29267476321430697
2026-01-17T15:53:55,vmf,0,fashionmnist,20,21,100,1.0,4,0.7993063375925408,1.2549473614072495,1.34375,1.53125,76.02193454994575,97.42381585127255,100.0,0.7968461712040564,0.0024601663884843417,3.2951675419999447,0.003512971793176913,245.33435534823474,15.089866528845137,0.7185650728021494,-260.42422187707984,-254.59086278441606,0.04329194501042366,0.956390917301178,0.04371066763997078,0.056601084768772125,77.19976806640625,0.26378939638475646
2026-01-17T15:53:59,vmf,0,fashionmnist,20,21,100,1.0,5,0.7892351919305515,1.2712886460554371,1.375,1.515625,80.1794993435142,99.35984524887508,100.0,0.7866034225215546,0.002631769408996898,3.4066977500001485,0.0036318739339020775,244.7593862934477,15.241041408222952,0.7257638765820453,-260.0004277016707,-252.45674560935635,0.045544806867837906,1.0477874279022217,0.04387454688549042,0.06146865710616112,78.60346984863281,0.10685996038970894
2026-01-17T15:54:03,vmf,0,fashionmnist,20,21,100,1.0,6,0.7894195945531151,1.2709721481876333,1.359375,1.5625,82.59608442391922,99.92031836763883,100.0,0.7867993027431552,0.0026202918099598183,3.2742759580000893,0.0034906993155651273,240.85817052756144,15.451374497383263,0.7357797379706316,-256.3095450249447,-250.76043030562676,0.04463762789964676,1.0564112663269043,0.043101392686367035,0.059726059436798096,80.17306518554688,0.06438658057048047
2026-01-17T15:54:07,vmf,0,fashionmnist,20,21,100,1.0,7,0.7850844958398419,1.2779850746268657,1.375,1.5625,84.40745313437,99.98259662717645,100.0,0.7824817518248175,0.002602744015024361,3.332081333000133,0.003552325514925515,239.52003780292097,15.702725629138339,0.747748839482778,-255.2227634320593,-249.63806239814517,0.04451043903827667,1.09182608127594,0.044525906443595886,0.05932791531085968,82.77397155761719,0.2615297675185791
2026-01-17T15:54:11,vmf,0,fashionmnist,20,21,100,1.0,8,0.7858643341331287,1.276985607675906,1.375,1.546875,85.85892188879473,99.99592805061259,100.0,0.7830941821027916,0.0027701520303371474,3.2534520000003795,0.0034684989339023235,238.43506938181105,15.85349202004208,0.7549281914305752,-254.28856140185314,-248.44170812133012,0.04411378130316734,1.1320514678955078,0.04328572005033493,0.05611441656947136,84.38519287109375,0.17392312673593546
2026-01-17T15:54:15,vmf,0,fashionmnist,20,21,100,1.0,9,0.7825548749565295,1.2821828358208955,1.379687500000001,1.5625,86.50636898276649,99.9972247142019,100.0,0.7799199708985085,0.002634904058021026,3.4268038750001324,0.0036533090351813778,238.28289425600866,15.774635600436266,0.7511731238302983,-254.05752985644492,-247.69037973197402,0.044523295015096664,1.1648372411727905,0.04265469312667847,0.06122284010052681,83.62451171875,0.016569203277237234
2026-01-17T15:54:19,vmf,0,fashionmnist,20,21,100,1.0,10,0.781430298919526,1.2839319029850746,1.375,1.5625,88.27783176283846,100.0,100.0,0.7788575061302334,0.002572792789292566,3.2650487910000265,0.0034808622505330773,235.8809168141359,16.39659676278473,0.780790322037368,-252.27751357692063,-246.89158785874676,0.04406483843922615,1.1837741136550903,0.044774726033210754,0.05677800253033638,89.66219329833984,0.3088688840303042
2026-01-17T15:54:24,vmf,0,fashionmnist,20,21,100,1.0,11,0.7832068050737602,1.2814165778251598,1.390625,1.578125,88.92771103946384,99.99935623526828,100.0,0.780386345318878,0.0028204597548822097,3.392682125000192,0.0036169319029852793,235.50770967325587,16.250410511235522,0.7738290719635963,-251.7581201844914,-246.30903606050333,0.04421432316303253,1.1857647895812988,0.04206424951553345,0.06071645766496658,88.25205993652344,0.1585471415258226
