timestamp,model_type,seed,dataset,z_dim,z_dim_effective,kappa_clip,kappa_temp,epoch,accept_rate_mean,attempts_mean,attempts_p90,attempts_max,kappa_obs_mean,kappa_obs_p90,kappa_obs_max,accept_est_from_attempts,accept_gap,train_epoch_seconds,train_seconds_per_batch,recon loss,KL,KL_per_dim,ELBO,LL,Delta_sigmoid,Delta_logits,Delta_sig_median,Delta_sig_p90,spread_proxy_mean,corr_delta_spread_sigmoid
2026-02-04T12:49:08,vmf,0,mnist,20,21,,1.0,1,0.9671816423955466,1.0347481343283582,1.0069296212592866,1.9381663113006398,11.82207395666952,24.90869395082185,114.76629638671875,0.9664187514086094,0.0007628909869371592,3.2174965829999564,0.0034301669328357745,174.62427049381716,5.906761743460491,0.28127436873621386,-180.53103223727766,-176.24724185238978,0.02843569964170456,0.6335241198539734,0.028094720095396042,0.038953136652708054,24.561391830444336,-0.4582679400355907
2026-02-04T12:49:12,vmf,0,mnist,20,21,,1.0,2,0.8809243028872542,1.1396755063965884,1.544989016518664,2.8230277185501067,45.03059159870595,63.752595551740896,160.29664611816406,0.8774427408392651,0.0034815620479891063,3.42858649999971,0.003655209488272612,134.53997098108766,13.835262438294235,0.658822020871154,-148.37523341938189,-143.10690040345403,0.033808112144470215,0.9650183916091919,0.0333748385310173,0.04302354156970978,63.388160705566406,-0.11641521064610706
2026-02-04T12:49:17,vmf,0,mnist,20,21,,1.0,3,0.7911937231237668,1.2684901385927505,2.0095947851250164,3.609808102345416,83.57031950310095,112.8661281772768,226.74392700195312,0.7883388049901511,0.0028549181336157137,3.4919684159999633,0.003722780827292072,119.76090269635438,16.900211473938764,0.804771974949465,-136.66111417029313,-130.34808903590888,0.03544241562485695,1.0914491415023804,0.035254526883363724,0.04680204018950462,91.2962646484375,0.2603893769449487
2026-02-04T12:49:21,vmf,0,mnist,20,21,,1.0,4,0.7630961646039043,1.3154484275053304,2.0583153991048526,3.8272921108742004,116.53979454772559,158.99508669432294,310.7732238769531,0.760197039344553,0.0028991252593513206,3.4053605830004017,0.0036304483827296393,108.07711252589135,19.56266169942868,0.9315553190204133,-127.63977422532002,-122.24646423728603,0.03315997123718262,1.1133532524108887,0.032553981989622116,0.04344263672828674,124.46876525878906,0.37951900917769227
2026-02-04T12:49:25,vmf,0,mnist,20,21,,1.0,5,0.748364117508182,1.341751066098081,2.0941362685994553,3.9925373134328357,143.09472768494823,195.59535632102984,347.9306945800781,0.7452947310920197,0.0030693864161622786,3.3854137500002253,0.003609183102345656,101.02151931471126,21.068471398323204,1.0032605427772954,-122.08999071303447,-116.87727467725232,0.032886724919080734,1.1763464212417603,0.03322814404964447,0.04280637577176094,145.105712890625,0.5042618442403942
2026-02-04T12:49:30,vmf,0,mnist,20,21,,1.0,6,0.7458358050303392,1.3462653251599148,2.11023433986249,3.970149253731343,164.7002663358188,225.7804294090027,391.02093505859375,0.7427956297405313,0.0030401752898079337,3.446058708000237,0.0036738365756932164,96.67621729176516,21.999915505670437,1.0476150240795445,-118.67613279743559,-113.6079549607198,0.03264555335044861,1.2215224504470825,0.03337278217077255,0.04135176166892052,161.5982208251953,0.559142173531487
2026-02-04T12:49:34,vmf,0,mnist,20,21,,1.0,7,0.7367267633786281,1.3630230543710022,2.140191621109367,4.084221748400853,180.95415366687246,250.3598457612971,442.74835205078125,0.7336633058356248,0.0030634575430033006,3.3766381669997827,0.003599827470149022,93.40571166603428,22.93917896489429,1.0923418554711566,-116.34489063092857,-111.27782775490147,0.03202296793460846,1.284133791923523,0.03204356133937836,0.04105111211538315,178.39852905273438,0.6065438016378683
2026-02-04T12:49:38,vmf,0,mnist,20,21,,1.0,8,0.7366408357258281,1.3630063965884862,2.119722579842183,4.097014925373134,194.040455555865,268.94181171409105,470.47821044921875,0.7336722721939772,0.0029685635318508208,3.449939582999832,0.003677973969082977,90.74569643834595,23.47206192259576,1.1177172344093218,-114.2177583609417,-109.366413335132,0.030437422916293144,1.3329434394836426,0.031348396092653275,0.03919108957052231,189.17608642578125,0.5996341481855342
2026-02-04T12:49:43,vmf,0,mnist,20,21,,1.0,9,0.7369443996378642,1.3623400852878464,2.137526392174174,4.108742004264393,203.89644726913875,283.1991669384401,491.2489929199219,0.7340311063288663,0.002913293308997922,3.3946198339999683,0.0036189976908315227,89.0888846330582,23.882534889658544,1.1372635661742163,-112.97141952271674,-108.1069676587536,0.03062119334936142,1.3733258247375488,0.02994772419333458,0.041671060025691986,197.9958953857422,0.6549735329713771
2026-02-04T12:49:47,vmf,0,mnist,20,21,,1.0,10,0.732620283536737,1.3702192164179106,2.1492534385307005,4.159914712153518,214.32770782340563,297.68504357897143,542.2910766601562,0.7298102289166879,0.0028100546200491294,3.4313388330001544,0.0036581437452027233,87.0594885759293,24.263767862016227,1.1554175172388679,-111.32325643794552,-106.55096595909944,0.030658671632409096,1.4045747518539429,0.030776191502809525,0.04037340730428696,207.61273193359375,0.6791142628120451
2026-02-04T12:49:52,vmf,0,mnist,20,21,,1.0,11,0.7323091026857338,1.3713686034115138,2.1651382771636376,4.11407249466951,224.73087948471752,312.05156894838376,548.9147338867188,0.7291985520977577,0.0031105505879760464,3.391017749999719,0.0036151575159911716,85.2556712156648,24.813190946153775,1.1815805212454178,-110.06886216181859,-105.5082454316935,0.030769754201173782,1.416401982307434,0.03150361031293869,0.039939410984516144,218.61184692382812,0.6402641271526301
